date,NO2,SO2,CO,O3,Aerosol_Index,location
30-05-2020,,,,,,"Punjabi Bagh, Delhi"
01-06-2020,0.000127681,0.000123888,,0.130664244,-0.889848828,"Punjabi Bagh, Delhi"
02-06-2020,0.000102601,-0.000356088,0.039719567,0.12900576,-1.335982323,"Punjabi Bagh, Delhi"
03-06-2020,6.27E-05,3.31E-05,,0.127633646,-1.083158851,"Punjabi Bagh, Delhi"
04-06-2020,,,,,,"Punjabi Bagh, Delhi"
05-06-2020,9.90E-05,-0.000227197,0.039904397,0.128258511,-0.974338531,"Punjabi Bagh, Delhi"
06-06-2020,8.23E-05,-0.000214965,0.044887897,0.128251806,-1.241539955,"Punjabi Bagh, Delhi"
07-06-2020,5.87E-05,-0.000143795,0.041064259,0.12504639,-1.244986515,"Punjabi Bagh, Delhi"
08-06-2020,8.34E-05,-4.11E-05,,0.127874538,-1.353993654,"Punjabi Bagh, Delhi"
09-06-2020,,,,,,"Punjabi Bagh, Delhi"
10-06-2020,,,,,,"Punjabi Bagh, Delhi"
11-06-2020,0.000112475,-4.21E-05,0.040366119,0.126494794,-0.464276564,"Punjabi Bagh, Delhi"
12-06-2020,,,0.032601561,0.126729414,-0.587478954,"Punjabi Bagh, Delhi"
13-06-2020,0.000113554,0.000659066,0.05119836,0.12965481,-0.283756047,"Punjabi Bagh, Delhi"
14-06-2020,0.00010857,-1.13E-05,0.042989749,0.126912244,-1.039946788,"Punjabi Bagh, Delhi"
15-06-2020,0.000100117,0.000504313,0.041268218,0.128817244,-0.866695479,"Punjabi Bagh, Delhi"
16-06-2020,0.000131576,0.000264287,0.047326274,0.126153043,-0.280631145,"Punjabi Bagh, Delhi"
17-06-2020,,,,,,"Punjabi Bagh, Delhi"
18-06-2020,,,,,,"Punjabi Bagh, Delhi"
19-06-2020,8.16E-05,8.42E-05,0.040603958,0.125030348,1.973987457,"Punjabi Bagh, Delhi"
20-06-2020,,,,,,"Punjabi Bagh, Delhi"
21-06-2020,,4.53E-05,,0.125889555,,"Punjabi Bagh, Delhi"
22-06-2020,8.69E-05,-3.62E-07,0.043691147,0.12678495,-0.983861566,"Punjabi Bagh, Delhi"
23-06-2020,7.18E-05,-0.000206946,0.03871829,0.127179548,-1.874481201,"Punjabi Bagh, Delhi"
24-06-2020,8.49E-05,8.86E-05,,0.125832915,-2.929948092,"Punjabi Bagh, Delhi"
25-06-2020,,,,,,"Punjabi Bagh, Delhi"
26-06-2020,7.27E-05,5.22E-05,0.037647717,0.125490725,-0.626802444,"Punjabi Bagh, Delhi"
27-06-2020,5.96E-05,-0.0001752,0.035641655,0.128450274,0.069760388,"Punjabi Bagh, Delhi"
28-06-2020,8.16E-05,-0.000318854,0.027238015,0.128050759,0.268722743,"Punjabi Bagh, Delhi"
29-06-2020,6.99E-05,-0.000396615,0.035567444,0.126712918,1.742578506,"Punjabi Bagh, Delhi"
01-07-2020,,,,,,"Punjabi Bagh, Delhi"
02-07-2020,0.000147131,,0.049179976,0.127608672,-1.32254827,"Punjabi Bagh, Delhi"
03-07-2020,0.000137628,-0.00013499,0.054362666,0.126657284,-1.077606021,"Punjabi Bagh, Delhi"
04-07-2020,7.53E-05,0.000129656,0.04107745,0.126956709,-1.179603347,"Punjabi Bagh, Delhi"
06-07-2020,,,,,,"Punjabi Bagh, Delhi"
07-07-2020,,,,0.12498506,-0.495932362,"Punjabi Bagh, Delhi"
08-07-2020,6.13E-05,-0.000244492,0.037842664,0.125620499,-1.866257787,"Punjabi Bagh, Delhi"
09-07-2020,,-0.000358477,0.037774783,0.125126268,-2.150383108,"Punjabi Bagh, Delhi"
10-07-2020,,-0.0004673,0.036576126,0.125769898,-1.744172812,"Punjabi Bagh, Delhi"
11-07-2020,,,,,,"Punjabi Bagh, Delhi"
12-07-2020,,,,,,"Punjabi Bagh, Delhi"
13-07-2020,6.29E-05,-3.70E-05,0.034829968,0.121009796,-0.095048022,"Punjabi Bagh, Delhi"
14-07-2020,0.000112253,0.000184539,0.034932876,0.125930292,-0.752861127,"Punjabi Bagh, Delhi"
16-07-2020,,-0.000203933,0.036903463,0.12332576,-1.418040561,"Punjabi Bagh, Delhi"
17-07-2020,,,,,,"Punjabi Bagh, Delhi"
18-07-2020,,,,0.118353762,-1.682465672,"Punjabi Bagh, Delhi"
19-07-2020,,,,0.120846033,-2.152663491,"Punjabi Bagh, Delhi"
20-07-2020,,,,,,"Punjabi Bagh, Delhi"
21-07-2020,,,0.031261474,0.121434187,-1.185714548,"Punjabi Bagh, Delhi"
22-07-2020,,,0.036959913,,,"Punjabi Bagh, Delhi"
23-07-2020,,0.000125438,0.034384709,0.127937168,-0.775043488,"Punjabi Bagh, Delhi"
24-07-2020,,,0.034275316,,-1.864514947,"Punjabi Bagh, Delhi"
25-07-2020,,,,0.126216426,-1.903289934,"Punjabi Bagh, Delhi"
26-07-2020,,,,,,"Punjabi Bagh, Delhi"
27-07-2020,5.69E-05,0.000349032,0.036199737,0.121492423,-1.163314342,"Punjabi Bagh, Delhi"
28-07-2020,4.68E-05,-0.000641194,0.036266133,0.122730151,-0.89751035,"Punjabi Bagh, Delhi"
29-07-2020,,,0.036290817,0.126777559,-1.366163389,"Punjabi Bagh, Delhi"
01-08-2020,,,,0.122243017,-1.778175712,"Punjabi Bagh, Delhi"
02-08-2020,,,,,,"Punjabi Bagh, Delhi"
03-08-2020,7.06E-05,-0.000324849,0.035180233,0.122141674,-0.746160924,"Punjabi Bagh, Delhi"
04-08-2020,0.000125933,1.39E-05,0.031632541,0.123307584,-0.940592549,"Punjabi Bagh, Delhi"
05-08-2020,,,,,,"Punjabi Bagh, Delhi"
06-08-2020,6.60E-05,0.000222226,,0.120300777,-1.524886847,"Punjabi Bagh, Delhi"
07-08-2020,,,,,,"Punjabi Bagh, Delhi"
08-08-2020,,,0.038524885,0.121729031,-1.965456009,"Punjabi Bagh, Delhi"
09-08-2020,,,,0.120525628,-1.370468259,"Punjabi Bagh, Delhi"
10-08-2020,,,0.040978243,0.118518256,-1.133404613,"Punjabi Bagh, Delhi"
11-08-2020,,,0.037530735,0.118960552,-2.733896732,"Punjabi Bagh, Delhi"
12-08-2020,,,,0.12074148,-0.58605175,"Punjabi Bagh, Delhi"
13-08-2020,,,,,,"Punjabi Bagh, Delhi"
14-08-2020,,,,0.120785278,-1.721515517,"Punjabi Bagh, Delhi"
15-08-2020,,,0.033904395,0.126733535,-2.833678577,"Punjabi Bagh, Delhi"
16-08-2020,5.39E-05,4.75E-05,0.039570104,0.121731036,-1.951844951,"Punjabi Bagh, Delhi"
17-08-2020,,,,0.121136934,-0.699692248,"Punjabi Bagh, Delhi"
18-08-2020,,,,,,"Punjabi Bagh, Delhi"
19-08-2020,,,,0.122479089,-0.346671611,"Punjabi Bagh, Delhi"
20-08-2020,,,,0.119801453,-1.484763093,"Punjabi Bagh, Delhi"
21-08-2020,,,,,,"Punjabi Bagh, Delhi"
22-08-2020,6.50E-05,-9.19E-05,0.035414974,0.121514447,-1.734940171,"Punjabi Bagh, Delhi"
23-08-2020,,,,,,"Punjabi Bagh, Delhi"
24-08-2020,,,0.032161827,0.1192846,-1.193657398,"Punjabi Bagh, Delhi"
25-08-2020,,,,0.119444653,-0.285772685,"Punjabi Bagh, Delhi"
26-08-2020,,,0.035425872,0.118987746,-2.546049585,"Punjabi Bagh, Delhi"
27-08-2020,,,0.032168805,0.116830514,-1.980751506,"Punjabi Bagh, Delhi"
28-08-2020,,,,,,"Punjabi Bagh, Delhi"
29-08-2020,,,0.037293959,0.119239572,-0.836574173,"Punjabi Bagh, Delhi"
30-08-2020,,,,0.120821051,-0.203175947,"Punjabi Bagh, Delhi"
01-09-2020,,,0.035825711,0.123495819,-2.162089809,"Punjabi Bagh, Delhi"
02-09-2020,,,,0.119585544,-1.332871318,"Punjabi Bagh, Delhi"
03-09-2020,,,,,,"Punjabi Bagh, Delhi"
04-09-2020,7.31E-05,6.06E-05,0.036440741,0.12470176,-2.030323556,"Punjabi Bagh, Delhi"
05-09-2020,,0.00036097,0.035043467,0.122612908,-2.152850866,"Punjabi Bagh, Delhi"
06-09-2020,,,0.038138174,0.121389508,-1.713763356,"Punjabi Bagh, Delhi"
07-09-2020,,,,,,"Punjabi Bagh, Delhi"
08-09-2020,,,,,,"Punjabi Bagh, Delhi"
09-09-2020,,,0.038360525,0.12496113,-1.054514647,"Punjabi Bagh, Delhi"
10-09-2020,6.67E-05,3.46E-06,,0.120500336,-1.447819353,"Punjabi Bagh, Delhi"
11-09-2020,9.26E-05,-4.16E-05,0.041050367,0.12244077,-1.368452489,"Punjabi Bagh, Delhi"
12-09-2020,7.65E-05,-0.000104093,,0.121804674,-1.217182917,"Punjabi Bagh, Delhi"
13-09-2020,,,,,,"Punjabi Bagh, Delhi"
14-09-2020,6.17E-05,-4.56E-05,0.043876912,0.124871261,-1.572720528,"Punjabi Bagh, Delhi"
15-09-2020,,,0.042350559,0.121902406,-1.130495787,"Punjabi Bagh, Delhi"
16-09-2020,6.61E-05,0.000192133,,0.118029259,-1.49430263,"Punjabi Bagh, Delhi"
17-09-2020,8.27E-05,-0.000408686,,0.119831361,-1.466443539,"Punjabi Bagh, Delhi"
18-09-2020,,,,,,"Punjabi Bagh, Delhi"
19-09-2020,,,,,,"Punjabi Bagh, Delhi"
20-09-2020,8.90E-05,0.000579338,0.038083449,0.121240994,-1.126160734,"Punjabi Bagh, Delhi"
21-09-2020,0.000143582,3.71E-05,0.039309774,0.122019418,-1.669355989,"Punjabi Bagh, Delhi"
22-09-2020,,,,,,"Punjabi Bagh, Delhi"
23-09-2020,,,0.039250865,0.121178061,-0.73980391,"Punjabi Bagh, Delhi"
24-09-2020,,,,,,"Punjabi Bagh, Delhi"
25-09-2020,8.21E-05,-0.000112337,0.041171675,0.119230568,-1.116485372,"Punjabi Bagh, Delhi"
26-09-2020,,,,,-0.869094087,"Punjabi Bagh, Delhi"
27-09-2020,6.90E-05,-0.000564011,0.039608285,0.120756269,-0.959160686,"Punjabi Bagh, Delhi"
28-09-2020,6.85E-05,-0.000791905,,0.119520088,-0.657785132,"Punjabi Bagh, Delhi"
29-09-2020,,,,,,"Punjabi Bagh, Delhi"
01-10-2020,7.19E-05,-0.000434238,0.035823286,0.118477347,-1.006373976,"Punjabi Bagh, Delhi"
02-10-2020,8.79E-05,0.000571566,0.037966684,0.117576927,-1.200481057,"Punjabi Bagh, Delhi"
03-10-2020,0.000120058,0.001066368,0.043362778,0.120253867,-1.007726897,"Punjabi Bagh, Delhi"
04-10-2020,8.70E-05,0.000438316,0.036989701,0.120790005,-0.527596295,"Punjabi Bagh, Delhi"
05-10-2020,,,,,,"Punjabi Bagh, Delhi"
06-10-2020,0.000102597,4.53E-05,0.03735837,0.119327471,-0.841755748,"Punjabi Bagh, Delhi"
07-10-2020,0.000119093,0.000404559,0.04052848,0.121457607,-1.035713673,"Punjabi Bagh, Delhi"
08-10-2020,0.000102859,6.65E-05,,0.116352216,-0.771498909,"Punjabi Bagh, Delhi"
09-10-2020,,,,,,"Punjabi Bagh, Delhi"
10-10-2020,,,,,,"Punjabi Bagh, Delhi"
11-10-2020,0.000168903,-1.88E-05,0.047118109,0.11435095,-0.734602699,"Punjabi Bagh, Delhi"
12-10-2020,0.000146302,-0.000320018,,0.116483196,-0.381802508,"Punjabi Bagh, Delhi"
13-10-2020,,,,,,"Punjabi Bagh, Delhi"
14-10-2020,,,,0.113741294,-0.21332854,"Punjabi Bagh, Delhi"
15-10-2020,,,,,,"Punjabi Bagh, Delhi"
16-10-2020,0.0001463,-7.87E-05,,0.117299601,-0.63311559,"Punjabi Bagh, Delhi"
17-10-2020,0.000144344,0.000261907,,0.114286549,-0.832655489,"Punjabi Bagh, Delhi"
18-10-2020,0.000104356,-0.000342264,,0.116179302,-0.859486878,"Punjabi Bagh, Delhi"
19-10-2020,9.21E-05,7.27E-05,0.045594677,0.115066496,-0.549109734,"Punjabi Bagh, Delhi"
20-10-2020,0.000100571,-0.0002994,0.046326883,0.115361579,0.025865605,"Punjabi Bagh, Delhi"
21-10-2020,,,,,,"Punjabi Bagh, Delhi"
22-10-2020,,,0.053030822,0.119117543,-0.697778404,"Punjabi Bagh, Delhi"
23-10-2020,0.000162851,0.000167561,0.05222309,0.114963897,-0.431606054,"Punjabi Bagh, Delhi"
24-10-2020,,,,,,"Punjabi Bagh, Delhi"
25-10-2020,,-0.000319812,,0.116266184,0.445892036,"Punjabi Bagh, Delhi"
26-10-2020,,,,,,"Punjabi Bagh, Delhi"
27-10-2020,8.44E-05,8.91E-05,0.048430046,0.118534647,-0.762598276,"Punjabi Bagh, Delhi"
28-10-2020,,,,,,"Punjabi Bagh, Delhi"
29-10-2020,,-0.000394888,,0.122591749,0.617216647,"Punjabi Bagh, Delhi"
30-10-2020,,0.00092304,,0.122599766,0.552710176,"Punjabi Bagh, Delhi"
01-11-2020,,,,,,"Punjabi Bagh, Delhi"
02-11-2020,9.97E-05,-0.000425595,0.056904677,0.123718101,0.183030162,"Punjabi Bagh, Delhi"
03-11-2020,0.000173943,0.000145553,,0.122531469,-0.80417041,"Punjabi Bagh, Delhi"
04-11-2020,,,,0.118287176,2.457444668,"Punjabi Bagh, Delhi"
05-11-2020,,0.000959548,0.050359778,0.123487405,0.709325552,"Punjabi Bagh, Delhi"
06-11-2020,,,,,,"Punjabi Bagh, Delhi"
07-11-2020,8.61E-05,-0.00024496,0.04869502,0.120741189,-0.629786968,"Punjabi Bagh, Delhi"
08-11-2020,,0.000101764,,0.124072157,0.665388048,"Punjabi Bagh, Delhi"
09-11-2020,,,,0.120753953,1.636303352,"Punjabi Bagh, Delhi"
10-11-2020,,-1.07E-05,0.069114111,0.120098986,1.43349731,"Punjabi Bagh, Delhi"
11-11-2020,,,,,,"Punjabi Bagh, Delhi"
12-11-2020,0.000314313,0.000582524,,0.121591404,-0.925003886,"Punjabi Bagh, Delhi"
13-11-2020,0.00014831,-0.000211684,0.04957265,0.119569129,-0.907731829,"Punjabi Bagh, Delhi"
14-11-2020,,,0.071155613,0.12059141,0.811937273,"Punjabi Bagh, Delhi"
15-11-2020,,,,,,"Punjabi Bagh, Delhi"
16-11-2020,,,,,,"Punjabi Bagh, Delhi"
17-11-2020,0.000123598,0.000515244,0.042770509,0.122061953,-1.352151155,"Punjabi Bagh, Delhi"
18-11-2020,0.00012158,-0.000977396,0.048622929,0.117438883,-1.43768549,"Punjabi Bagh, Delhi"
19-11-2020,0.000124445,5.84E-05,0.041199317,0.120854148,-1.321351101,"Punjabi Bagh, Delhi"
20-11-2020,,,,,,"Punjabi Bagh, Delhi"
21-11-2020,7.86E-05,0.001422106,0.03779016,0.132298008,-0.570934653,"Punjabi Bagh, Delhi"
22-11-2020,8.62E-05,,,0.13401109,-0.957710743,"Punjabi Bagh, Delhi"
23-11-2020,0.000312015,0.000382805,0.047303274,0.133023081,-1.070632902,"Punjabi Bagh, Delhi"
25-11-2020,,,,0.126153346,-1.302644356,"Punjabi Bagh, Delhi"
26-11-2020,9.29E-05,-0.000962837,,0.126903175,-0.7303949,"Punjabi Bagh, Delhi"
27-11-2020,9.42E-05,5.01E-05,0.041470643,0.12038257,-1.266319633,"Punjabi Bagh, Delhi"
28-11-2020,,,,,,"Punjabi Bagh, Delhi"
29-11-2020,0.000158545,0.002849531,0.045796968,0.119809724,-1.348852277,"Punjabi Bagh, Delhi"
01-12-2020,0.000165779,-0.000228898,0.047366478,0.115492888,-0.330136776,"Punjabi Bagh, Delhi"
03-12-2020,0.000213642,0.00105815,,0.116473028,-1.308214261,"Punjabi Bagh, Delhi"
04-12-2020,0.000389829,0.001123851,0.048780134,0.113089144,-1.238345146,"Punjabi Bagh, Delhi"
05-12-2020,0.000367488,,0.04432467,0.115285732,-0.959861577,"Punjabi Bagh, Delhi"
06-12-2020,,,,,,"Punjabi Bagh, Delhi"
07-12-2020,,0.001762078,0.047243934,0.118351907,-0.084834136,"Punjabi Bagh, Delhi"
08-12-2020,0.000152926,-0.000124911,0.043527624,0.1168619,-1.284314448,"Punjabi Bagh, Delhi"
09-12-2020,0.000160961,0.000118674,0.040901083,0.122345716,-1.399496198,"Punjabi Bagh, Delhi"
10-12-2020,0.000177052,,,,-1.460831627,"Punjabi Bagh, Delhi"
11-12-2020,,,,0.118584171,-1.374088764,"Punjabi Bagh, Delhi"
12-12-2020,,,,,,"Punjabi Bagh, Delhi"
13-12-2020,,,,,,"Punjabi Bagh, Delhi"
14-12-2020,0.000103032,0.001332721,,0.118941046,-1.563692204,"Punjabi Bagh, Delhi"
15-12-2020,0.000319006,0.000331515,,0.120509736,-1.793241858,"Punjabi Bagh, Delhi"
16-12-2020,,,,,,"Punjabi Bagh, Delhi"
17-12-2020,0.000182313,0.000817444,0.03695664,0.117929373,-0.943044256,"Punjabi Bagh, Delhi"
18-12-2020,,,,,,"Punjabi Bagh, Delhi"
19-12-2020,0.00010355,5.02E-06,0.04194278,0.121932819,-1.37185514,"Punjabi Bagh, Delhi"
20-12-2020,9.07E-05,0.000397843,0.041403674,0.123206123,-1.62447885,"Punjabi Bagh, Delhi"
22-12-2020,,,,,,"Punjabi Bagh, Delhi"
23-12-2020,0.000377645,,0.038990512,0.119541384,-0.158473194,"Punjabi Bagh, Delhi"
24-12-2020,,,,,,"Punjabi Bagh, Delhi"
25-12-2020,0.000114698,-0.000613407,0.04349881,0.117616706,-1.40413034,"Punjabi Bagh, Delhi"
26-12-2020,0.000144244,-1.39E-05,0.043075573,0.113768445,-1.61548859,"Punjabi Bagh, Delhi"
27-12-2020,0.000231444,-0.000847842,0.046613574,0.113931224,-0.783513188,"Punjabi Bagh, Delhi"
28-12-2020,0.000134459,-0.000314219,0.04027015,0.11678075,-0.7666623,"Punjabi Bagh, Delhi"
29-12-2020,,,,,,"Punjabi Bagh, Delhi"
30-12-2020,0.00014387,0.000131423,,0.130157486,-1.716479659,"Punjabi Bagh, Delhi"
02-01-2021,,,0.046758298,0.12069612,-0.756365836,"Punjabi Bagh, Delhi"
03-01-2021,,,,,,"Punjabi Bagh, Delhi"
04-01-2021,,,,0.117664531,-0.519599378,"Punjabi Bagh, Delhi"
05-01-2021,,,,0.119901536,-0.581100225,"Punjabi Bagh, Delhi"
06-01-2021,,,0.05109765,0.12432707,-1.811566883,"Punjabi Bagh, Delhi"
07-01-2021,,,0.038300388,0.120670354,-1.232048304,"Punjabi Bagh, Delhi"
08-01-2021,,,,,,"Punjabi Bagh, Delhi"
09-01-2021,,,,,,"Punjabi Bagh, Delhi"
10-01-2021,0.000138076,0.000941476,0.039578017,0.114621133,-1.702494264,"Punjabi Bagh, Delhi"
11-01-2021,0.000130502,0.001258631,0.03845023,0.113453375,-1.779692201,"Punjabi Bagh, Delhi"
12-01-2021,,,,,,"Punjabi Bagh, Delhi"
13-01-2021,,,0.046430673,0.111569971,-0.697921038,"Punjabi Bagh, Delhi"
14-01-2021,,,,,,"Punjabi Bagh, Delhi"
15-01-2021,0.001703291,0.000349545,0.073455781,0.108702322,-0.848225588,"Punjabi Bagh, Delhi"
16-01-2021,0.000295107,0.000697221,0.047063332,0.10920538,-1.884886622,"Punjabi Bagh, Delhi"
17-01-2021,,-0.00054699,0.052379854,0.112264104,-1.519491407,"Punjabi Bagh, Delhi"
18-01-2021,,,0.052182999,0.111321405,-1.172191262,"Punjabi Bagh, Delhi"
19-01-2021,,,,,,"Punjabi Bagh, Delhi"
20-01-2021,0.000170531,0.000467959,0.047402456,0.113523573,-1.470445684,"Punjabi Bagh, Delhi"
21-01-2021,0.000119397,-0.000731192,0.042808499,0.112017931,-1.529789407,"Punjabi Bagh, Delhi"
22-01-2021,0.000537833,0.001188579,0.054142084,0.114091031,-1.836235404,"Punjabi Bagh, Delhi"
23-01-2021,0.000336828,-5.10E-05,,0.11815495,-1.065410018,"Punjabi Bagh, Delhi"
24-01-2021,,,,0.11792282,0.841987312,"Punjabi Bagh, Delhi"
25-01-2021,,,,,,"Punjabi Bagh, Delhi"
26-01-2021,0.000139548,-0.000481021,0.047180917,0.116749676,-1.570200964,"Punjabi Bagh, Delhi"
27-01-2021,0.000182442,0.001111142,0.038335524,0.118309028,-1.665646672,"Punjabi Bagh, Delhi"
28-01-2021,,0.000215987,0.050612085,0.127548128,-0.920124829,"Punjabi Bagh, Delhi"
29-01-2021,,,,,,"Punjabi Bagh, Delhi"
30-01-2021,,,,,,"Punjabi Bagh, Delhi"
01-02-2021,0.000325998,-0.000575445,0.045348883,0.117661781,-1.049088088,"Punjabi Bagh, Delhi"
02-02-2021,0.000351899,0.001013546,,0.132649209,-1.093722073,"Punjabi Bagh, Delhi"
03-02-2021,,,,,,"Punjabi Bagh, Delhi"
04-02-2021,,,,,,"Punjabi Bagh, Delhi"
05-02-2021,0.000236771,-0.000247453,0.046308339,0.140134438,-1.351685051,"Punjabi Bagh, Delhi"
06-02-2021,0.000149656,0.00073887,0.038111832,0.135496054,-1.67981465,"Punjabi Bagh, Delhi"
07-02-2021,0.000114542,0.000467018,0.044688426,0.130479306,-1.566176414,"Punjabi Bagh, Delhi"
08-02-2021,0.000306692,0.000899424,0.047965899,0.128050155,-1.280575118,"Punjabi Bagh, Delhi"
09-02-2021,0.000374634,,,0.126568794,-0.780477822,"Punjabi Bagh, Delhi"
10-02-2021,0.000170018,,0.04221708,0.135820836,-0.951144695,"Punjabi Bagh, Delhi"
11-02-2021,0.000248674,0.000686068,0.04574113,0.13162896,-1.517573595,"Punjabi Bagh, Delhi"
12-02-2021,,,,,,"Punjabi Bagh, Delhi"
13-02-2021,0.000827368,0.000232596,0.054295931,0.127354638,-0.973758461,"Punjabi Bagh, Delhi"
14-02-2021,0.000519599,0.000182464,0.051832687,0.123364023,-0.664404488,"Punjabi Bagh, Delhi"
15-02-2021,0.000126582,,,0.136077195,-0.856432796,"Punjabi Bagh, Delhi"
16-02-2021,,,,,,"Punjabi Bagh, Delhi"
17-02-2021,0.000253995,0.000690591,,0.132702976,-1.236819029,"Punjabi Bagh, Delhi"
18-02-2021,0.001027756,-0.000159038,0.056721588,0.132114443,-1.002420509,"Punjabi Bagh, Delhi"
19-02-2021,0.000214405,-6.08E-05,0.053307734,0.125026971,-0.738376498,"Punjabi Bagh, Delhi"
20-02-2021,,,,,,"Punjabi Bagh, Delhi"
21-02-2021,,,,,,"Punjabi Bagh, Delhi"
22-02-2021,0.000116166,-0.000406314,0.046856713,0.118155236,-1.148428676,"Punjabi Bagh, Delhi"
23-02-2021,0.000162944,,0.048685506,0.118261479,-0.897776425,"Punjabi Bagh, Delhi"
24-02-2021,,,,,,"Punjabi Bagh, Delhi"
25-02-2021,0.000154129,9.74E-05,0.045401458,0.11895214,-0.885705888,"Punjabi Bagh, Delhi"
26-02-2021,8.33E-05,0.001400333,0.041396368,0.123255983,-0.943083763,"Punjabi Bagh, Delhi"
27-02-2021,8.97E-05,9.94E-06,0.040126666,0.125188206,-0.853646398,"Punjabi Bagh, Delhi"
01-03-2021,0.000107581,0.000903673,0.039179999,0.126560271,-1.25495851,"Punjabi Bagh, Delhi"
02-03-2021,8.10E-05,0.000236649,0.037713125,0.119355984,-1.081904531,"Punjabi Bagh, Delhi"
03-03-2021,,,,,,"Punjabi Bagh, Delhi"
04-03-2021,0.00021306,0.000374301,0.044304911,0.123403631,-0.858532012,"Punjabi Bagh, Delhi"
05-03-2021,9.07E-05,0.000944754,0.041947222,0.126676664,-1.090791821,"Punjabi Bagh, Delhi"
06-03-2021,0.000105138,-0.000466542,0.040846958,0.124735142,-1.291272156,"Punjabi Bagh, Delhi"
07-03-2021,0.00021934,0.001352682,,0.124649249,-0.340097696,"Punjabi Bagh, Delhi"
08-03-2021,,,,,,"Punjabi Bagh, Delhi"
09-03-2021,,,,,,"Punjabi Bagh, Delhi"
11-03-2021,0.000483986,-1.53E-05,,0.13158989,-0.574641943,"Punjabi Bagh, Delhi"
12-03-2021,,,,0.139215544,-2.267694235,"Punjabi Bagh, Delhi"
13-03-2021,,,,0.127911597,-1.354385734,"Punjabi Bagh, Delhi"
14-03-2021,,,,,,"Punjabi Bagh, Delhi"
15-03-2021,8.76E-05,-0.000172274,0.036250155,0.133783877,0.557992876,"Punjabi Bagh, Delhi"
16-03-2021,8.93E-05,-0.000240843,0.03951351,0.128884947,0.992144398,"Punjabi Bagh, Delhi"
17-03-2021,0.000154461,-5.93E-05,0.03747754,0.127271446,-0.089028717,"Punjabi Bagh, Delhi"
18-03-2021,,,,0.128652647,-0.889516175,"Punjabi Bagh, Delhi"
19-03-2021,,,,,,"Punjabi Bagh, Delhi"
20-03-2021,0.000129296,0.000420228,0.040151682,0.128531933,-0.497618914,"Punjabi Bagh, Delhi"
21-03-2021,0.000134483,0.000355162,0.042113408,0.125019173,-0.205850783,"Punjabi Bagh, Delhi"
22-03-2021,,,,0.124467342,-0.44106615,"Punjabi Bagh, Delhi"
23-03-2021,,,,,,"Punjabi Bagh, Delhi"
24-03-2021,,,,,,"Punjabi Bagh, Delhi"
25-03-2021,5.54E-05,0.000975434,,0.139428737,-0.44788306,"Punjabi Bagh, Delhi"
26-03-2021,8.98E-05,-3.34E-05,0.038743664,0.133465469,-0.743014097,"Punjabi Bagh, Delhi"
27-03-2021,,,,,,"Punjabi Bagh, Delhi"
28-03-2021,0.000107883,-0.000252999,,0.12674886,-0.26299499,"Punjabi Bagh, Delhi"
29-03-2021,,0.000253324,,0.126620412,0.310944676,"Punjabi Bagh, Delhi"
30-03-2021,5.52E-05,0.000404969,0.040067971,0.128572166,1.713502049,"Punjabi Bagh, Delhi"
01-04-2021,5.14E-05,0.00051689,0.038256491,0.126987651,-0.309187233,"Punjabi Bagh, Delhi"
02-04-2021,6.62E-05,-0.000361322,0.037256576,0.131707311,-0.511906803,"Punjabi Bagh, Delhi"
03-04-2021,0.000148123,,,0.136021644,-0.567917049,"Punjabi Bagh, Delhi"
04-04-2021,,,,,,"Punjabi Bagh, Delhi"
05-04-2021,0.000137649,0.000311961,0.045754209,0.125770347,-0.009663806,"Punjabi Bagh, Delhi"
06-04-2021,0.000241314,0.000329761,0.055483047,0.121185765,-0.112734959,"Punjabi Bagh, Delhi"
07-04-2021,0.000171582,-0.000114805,0.054600384,0.124635972,0.276791513,"Punjabi Bagh, Delhi"
08-04-2021,8.08E-05,-2.89E-05,,0.127168342,-0.396579176,"Punjabi Bagh, Delhi"
09-04-2021,,,,,,"Punjabi Bagh, Delhi"
10-04-2021,,,,,,"Punjabi Bagh, Delhi"
11-04-2021,0.000102539,3.73E-05,0.040347217,0.136836812,-0.155552999,"Punjabi Bagh, Delhi"
12-04-2021,0.000156701,-7.22E-06,0.041723091,0.134686545,-0.176309928,"Punjabi Bagh, Delhi"
14-04-2021,8.36E-05,-0.000190549,,0.134192313,-0.272951286,"Punjabi Bagh, Delhi"
15-04-2021,7.59E-05,0.000275772,0.046828496,0.133712076,0.101312292,"Punjabi Bagh, Delhi"
16-04-2021,,,0.046424169,0.131847024,-0.295324683,"Punjabi Bagh, Delhi"
17-04-2021,8.85E-05,0.000618319,0.037661072,0.13673955,-1.067391417,"Punjabi Bagh, Delhi"
18-04-2021,8.35E-05,0.001030361,,0.135232583,-0.3965832,"Punjabi Bagh, Delhi"
19-04-2021,7.73E-05,0.000400365,,0.132094603,-0.495298331,"Punjabi Bagh, Delhi"
20-04-2021,,,,,,"Punjabi Bagh, Delhi"
21-04-2021,7.69E-05,0.000301131,0.038296729,0.140569031,-0.673558295,"Punjabi Bagh, Delhi"
22-04-2021,0.000119658,-3.41E-05,0.044374555,0.141542864,-1.262017728,"Punjabi Bagh, Delhi"
23-04-2021,9.47E-05,-2.02E-05,0.04381253,0.140404039,-0.587529652,"Punjabi Bagh, Delhi"
