date,NO2_satellite,SO2_satellite,CO_satellite,O3_satellite,Aerosol_Index_satellite,location,PM2.5_ground,PM10_ground,NO2_ground,SO2_ground,CO_ground,O3_ground
2021-06-19,6.02e-05,0.000110816,0.038501482,0.12937963,-1.529298663,"RK Puram, Delhi",25.42,65.67,20.38,16.5,1.41,67.96
2021-06-20,0.000113955,-3.85e-05,0.038855694,0.130659761,-2.351349845,"RK Puram, Delhi",20.62,60.29,18.82,17.68,1.41,70.29
2021-06-21,0.000113793,-0.000400939,0.042980942,0.131417051,-1.921304584,"RK Puram, Delhi",34.34,82.38,30.41,16.69,1.56,88.64
2021-06-22,0.000120958,-0.000493801,0.0452680935,0.128135473,-1.369524479,"RK Puram, Delhi",49.83,143.17,39.05,18.16,1.7,95.04
2021-06-23,0.000155961,-0.000399373,0.047555245,0.129794031,-0.92846638,"RK Puram, Delhi",90.99,256.4,42.5,17.72,1.54,72.02
2021-06-24,0.0001453465,-8.254649999999997e-05,0.042524084,0.130074139,-0.6502831205,"RK Puram, Delhi",50.82,144.41,24.87,18.23,1.51,60.96
2021-06-25,0.000134732,0.00023428,0.037492923,0.130354247,-0.372099861,"RK Puram, Delhi",47.64,159.26,28.01,16.7,1.55,95.12
2021-06-26,0.000162424,1.11e-06,0.048732802,0.130963747,-0.893133062,"RK Puram, Delhi",44.29,118.32,29.75,17.99,1.77,66.76
2021-06-27,0.000145943,0.00013982325,0.039023488,0.126903431,-1.416621361,"RK Puram, Delhi",71.64,179.6,43.11,17.84,1.62,55.05
2021-06-28,0.000129462,0.0002785365,0.0387372476666666,0.126138529,-0.977421105,"RK Puram, Delhi",71.21,156.94,46.75,16.32,1.67,67.08
2021-06-29,0.000112981,0.00041724975,0.0384510073333333,0.125373627,-0.5382208490000001,"RK Puram, Delhi",76.81,179.65,48.05,17.75,2.22,81.12
2021-06-30,,,,,,"RK Puram, Delhi",66.35,279.89,31.43,18.17,1.78,41.09
2021-07-01,9.65e-05,0.000555963,0.038164767,0.124608725,-0.099020593,"RK Puram, Delhi",71.7,219.4,21.2,16.24,1.74,44.1
2021-07-02,9.12e-05,0.000381175,0.038943341,0.126289344,-0.397800196,"RK Puram, Delhi",73.86,215.99,23.83,17.06,1.69,25.28
2021-07-03,8.59e-05,0.000206387,0.039721915,0.127969963,-0.696579799,"RK Puram, Delhi",45.51,129.0,25.52,17.75,1.75,21.9
2021-07-04,0.000111254,2.66e-05,0.040500489,0.131158143,-0.827210426,"RK Puram, Delhi",50.01,149.39,37.55,20.84,1.97,22.44
2021-07-05,0.000138293,0.000401845,0.041316755,0.130848661,-0.691415429,"RK Puram, Delhi",56.43,143.07,27.74,19.54,1.82,27.65
2021-07-06,9.89e-05,0.00020406,0.036844842,0.128344849,0.103888199,"RK Puram, Delhi",55.82,153.68,27.58,14.67,1.75,49.02
2021-07-07,9.69e-05,0.000663805,0.040837567,0.128885039,0.228113001,"RK Puram, Delhi",52.52,161.46,31.27,15.02,1.85,55.78
2021-07-08,9.953755555555556e-05,-0.000253442,0.036400411,0.130914479,0.763778389,"RK Puram, Delhi",59.22,221.17,29.82,14.28,1.87,52.73
2021-07-09,0.0001021751111111,-0.0002532784999999,0.040189048,0.129199542,0.2544996144999999,"RK Puram, Delhi",47.77,124.57,25.32,15.62,1.67,94.09
2021-07-10,0.0001048126666666,-0.000253115,0.043977685,0.127484605,-0.25477916,"RK Puram, Delhi",38.45,98.67,21.08,17.07,1.54,71.64
2021-07-11,0.0001074502222222,-0.0002529515,0.04625795,0.128434142,-1.275762914,"RK Puram, Delhi",45.24,101.28,13.92,19.95,1.72,51.41
2021-07-12,0.0001100877777777,-0.000252788,0.048910321,0.12696977,-1.874476075,"RK Puram, Delhi",34.7,74.85,19.24,17.79,2.03,50.75
2021-07-13,0.0001127253333333,-0.0002526244999999,0.04539470275,0.125850827,-1.645343542,"RK Puram, Delhi",25.2,57.84,30.4,17.76,1.52,32.74
2021-07-14,0.0001153628888888,-0.000252461,0.0418790845,0.1262871273333333,-1.6248222346666668,"RK Puram, Delhi",21.72,51.44,42.45,12.84,3.42,22.29
2021-07-15,0.0001180004444444,-0.0002522975,0.03836346625,0.1267234276666666,-1.6043009273333333,"RK Puram, Delhi",42.31,96.14,29.47,14.01,4.13,61.17
2021-07-16,0.000120638,-0.000252134,0.034847848,0.127159728,-1.58377962,"RK Puram, Delhi",46.36,131.84,31.05,12.98,3.25,59.65
2021-07-17,0.0001168922,-0.000189687,0.0406548,0.129366071,-1.957758231,"RK Puram, Delhi",42.93,103.24,24.78,12.71,3.79,83.08
2021-07-18,0.0001131464,-0.0001705732499999,0.03972258175,0.127543775,-1.471282855,"RK Puram, Delhi",30.77,80.09,22.4,14.54,3.08,60.51
2021-07-19,0.0001094006,-0.0001514595,0.0387903634999999,0.123965023,-1.600556587,"RK Puram, Delhi",14.26,16.31,24.46,14.92,2.58,31.9
2021-07-20,0.0001056548,-0.00013234575,0.0378581452499999,0.125384698,-0.577526743,"RK Puram, Delhi",26.4,62.06,33.61,15.46,2.93,47.55
2021-07-21,0.000101909,-0.000113232,0.036925927,0.126804373,0.445503101,"RK Puram, Delhi",37.6,80.53,33.53,13.94,3.17,55.64
2021-07-22,8.51045e-05,-0.0001571015,0.03812474,0.127179533,-1.777070284,"RK Puram, Delhi",21.05,57.08,24.37,11.97,1.79,48.14
2021-07-23,6.83e-05,-0.000200971,0.0380507843999999,0.129850492,-1.825979114,"RK Puram, Delhi",24.71,57.26,24.16,12.91,1.52,46.52
2021-07-24,6.953636363636365e-05,0.0001427689999999,0.0379768288,0.124630669,-1.464804405,"RK Puram, Delhi",39.46,87.4,32.46,11.41,0.77,30.58
2021-07-25,7.077272727272728e-05,0.000486509,0.0379028732,0.125275239,0.339785159,"RK Puram, Delhi",37.01,93.0,26.18,9.84,0.48,42.73
2021-07-26,7.200909090909092e-05,0.000441191375,0.0378289176,0.122878082,-0.587928712,"RK Puram, Delhi",39.86,97.81,25.42,8.8,0.67,43.89
2021-07-27,,,,,,"RK Puram, Delhi",25.88,52.93,21.97,6.34,0.53,32.54
2021-07-28,7.324545454545455e-05,0.0003958737499999,0.037754962,0.124358207,-1.231132686,"RK Puram, Delhi",13.8,28.26,22.38,6.72,0.36,28.26
2021-07-29,7.448181818181819e-05,0.000350556125,0.0376810064,0.126169845,-1.143603325,"RK Puram, Delhi",18.67,48.29,30.16,8.13,0.54,40.34
2021-07-30,7.571818181818182e-05,0.0003052385,0.0376070508,0.1245170345,-1.3583942055,"RK Puram, Delhi",26.61,46.61,32.27,7.65,0.51,38.3
2021-07-31,,,,,,"RK Puram, Delhi",24.62,42.06,22.62,9.7,0.74,48.29
2021-08-01,7.695454545454546e-05,0.000259920875,0.0375330952,0.122864224,-1.573185086,"RK Puram, Delhi",23.8,41.0,31.39,9.56,0.86,43.43
2021-08-02,7.819090909090909e-05,0.00021460325,0.0374591396,0.128243461,-1.742789268,"RK Puram, Delhi",34.88,68.39,34.4,9.4,0.85,44.87
2021-08-03,7.942727272727273e-05,0.000169285625,0.037385184,0.128627539,-1.513544798,"RK Puram, Delhi",30.21,74.83,6.14,7.64,0.37,48.02
2021-08-04,8.066363636363637e-05,0.000123968,0.032096092,0.129205977,-0.470057768,"RK Puram, Delhi",24.82,59.68,10.91,9.34,0.53,50.03
2021-08-05,8.19e-05,-5.63e-05,0.037271035,0.127351325,-1.016349566,"RK Puram, Delhi",42.1,77.29,9.31,14.05,0.59,52.05
2021-08-06,7.844e-05,-0.0001634575999999,0.036568938,0.124927565,-1.059877753,"RK Puram, Delhi",50.43,79.0,8.83,11.37,0.61,45.22
2021-08-07,7.498e-05,-0.0002706152,0.039283052,0.126832458,-1.996985868,"RK Puram, Delhi",37.48,59.27,6.88,10.22,0.69,26.43
2021-08-08,7.151999999999999e-05,-0.0003777728,0.0381953876666666,0.125688635,-1.291116828,"RK Puram, Delhi",35.29,60.12,6.82,11.35,0.7,25.88
2021-08-09,6.806e-05,-0.0004849304,0.0371077233333333,0.125589624,-1.809402585,"RK Puram, Delhi",42.82,63.82,5.62,11.31,0.54,33.82
2021-08-10,,,,,,"RK Puram, Delhi",50.37,70.06,6.59,10.5,0.61,35.58
2021-08-11,6.46e-05,-0.000592088,0.036020059,0.126778454,0.786106348,"RK Puram, Delhi",41.77,75.33,10.07,11.22,0.5,39.53
2021-08-12,7.31e-05,-4.99e-05,0.036467873,0.125739464,0.455670343,"RK Puram, Delhi",41.65,106.62,10.28,10.59,0.77,44.18
2021-08-13,7.76e-05,7.17e-05,0.044945315,0.125812179,-0.845744876,"RK Puram, Delhi",43.04,113.68,9.03,11.47,0.68,48.46
2021-08-14,8.21e-05,0.000210727,0.042901463,0.127923772,0.565626323,"RK Puram, Delhi",36.3,116.91,8.32,11.83,0.73,50.14
2021-08-15,7.994999999999999e-05,0.0002872779999999,0.040857611,0.128563933,0.7033808825000001,"RK Puram, Delhi",43.75,124.55,9.48,12.16,0.75,53.46
2021-08-16,7.78e-05,0.000363829,0.038813759,0.129204094,0.841135442,"RK Puram, Delhi",49.84,132.67,4.59,11.46,0.91,51.95
2021-08-17,8.13e-05,0.000171266,0.03883519,0.127833411,-0.376389712,"RK Puram, Delhi",50.06,157.72,5.53,12.71,0.84,51.23
2021-08-18,0.000102603,0.000326428,0.044101086,0.124438711,-0.741819203,"RK Puram, Delhi",57.28,161.97,6.12,12.39,1.04,49.07
2021-08-19,8.413533333333333e-05,0.000326469,0.0430710436666666,0.1245449315,-1.3022175405,"RK Puram, Delhi",69.12,172.67,7.24,12.51,0.95,47.29
2021-08-20,6.566766666666666e-05,0.00032651,0.0420410013333333,0.124651152,-1.862615878,"RK Puram, Delhi",37.08,87.49,4.25,11.56,0.74,38.49
2021-08-21,4.72e-05,0.000326551,0.041010959,0.124889204,-1.413445577,"RK Puram, Delhi",20.0,47.94,3.28,10.76,0.61,29.92
2021-08-22,4.9425e-05,0.000326592,0.041938312,0.123142031,-0.961572387,"RK Puram, Delhi",25.1,61.7,2.2,10.45,0.9,39.84
2021-08-23,5.165e-05,0.000326633,0.037678163,0.123644441,-1.433556795,"RK Puram, Delhi",27.75,60.36,3.42,9.91,0.81,40.04
2021-08-24,5.3875e-05,0.000326674,0.0399076496,0.119922323,-1.849854923,"RK Puram, Delhi",32.87,90.71,4.14,9.84,0.94,30.22
2021-08-25,5.61e-05,0.000326715,0.0421371362,0.122997992,0.457881122,"RK Puram, Delhi",36.88,100.9,3.53,9.41,0.8,34.95
2021-08-26,6.755785714285714e-05,0.000202353,0.0443666228,0.123719521,-0.1498794653333334,"RK Puram, Delhi",37.75,118.28,8.28,7.33,0.95,36.73
2021-08-27,7.901571428571429e-05,7.799100000000002e-05,0.0465961094,0.12444105,-0.7576400526666668,"RK Puram, Delhi",50.04,161.58,29.82,10.54,0.81,38.61
2021-08-28,9.047357142857144e-05,-4.6370999999999966e-05,0.048825596,0.125162579,-1.36540064,"RK Puram, Delhi",53.02,170.21,6.96,9.13,0.48,46.91
2021-08-29,0.0001019314285714,-0.000170733,0.052013315,0.128232435,-1.08752912,"RK Puram, Delhi",50.52,116.07,2.56,8.66,0.42,43.55
2021-08-30,0.0001133892857142,7.992333333333308e-06,0.039755466,0.127241701,-0.324674129,"RK Puram, Delhi",26.79,79.39,2.81,9.32,0.34,48.89
2021-08-31,,,,,,"RK Puram, Delhi",16.88,49.42,3.35,9.77,0.42,30.24
2021-09-01,0.0001248471428571,0.0001867176666666,0.036208031,0.126409054,-0.729221761,"RK Puram, Delhi",15.99,44.16,4.9,9.67,0.56,28.0
2021-09-02,0.000136305,0.000365443,0.032660596,0.125576407,-1.133769393,"RK Puram, Delhi",21.27,60.33,4.11,8.68,0.81,36.15
2021-09-03,9.28e-05,-9.24e-05,0.033547744,0.125006609,-1.493436821,"RK Puram, Delhi",25.46,52.69,6.18,10.18,0.5,36.83
2021-09-04,9.053333333333334e-05,-0.000133566,0.0340662395,0.125432257,-0.889830891,"RK Puram, Delhi",24.29,57.79,5.69,10.4,0.63,26.18
2021-09-05,8.826666666666667e-05,-0.000174732,0.034584735,0.125857905,-0.286224961,"RK Puram, Delhi",41.8,77.02,4.79,9.54,0.87,44.39
2021-09-06,8.6e-05,-0.000215898,0.038542315,0.126272827,-0.605510235,"RK Puram, Delhi",62.97,94.41,4.23,13.54,0.74,33.55
2021-09-07,8.7375e-05,-0.000128916125,0.0375869233333333,0.123074391,-1.199397966,"RK Puram, Delhi",29.73,89.31,3.48,12.73,0.61,64.43
2021-09-08,8.875e-05,-4.193425000000001e-05,0.0366315316666666,0.1263142864999999,-1.5201893075,"RK Puram, Delhi",27.36,71.91,3.68,10.29,0.37,39.41
2021-09-09,9.0125e-05,4.504762499999999e-05,0.03567614,0.129554182,-1.840980649,"RK Puram, Delhi",28.13,80.54,4.42,11.57,0.47,44.65
2021-09-10,9.15e-05,0.0001320295,0.03432133,0.127022102,-0.826040924,"RK Puram, Delhi",25.33,59.17,5.78,11.86,0.37,39.26
2021-09-11,9.2875e-05,0.0002190113749999,0.03646439175,0.124799274,-0.274933606,"RK Puram, Delhi",15.48,24.29,6.45,9.61,0.26,39.8
2021-09-12,9.425e-05,0.00030599325,0.0386074535,0.125627395,-0.6833918239999999,"RK Puram, Delhi",9.32,55.77,2.81,13.14,1.08,34.9
2021-09-13,9.5625e-05,0.0003929751249999,0.04075051525,0.126455516,-1.091850042,"RK Puram, Delhi",22.66,75.53,3.57,16.25,0.54,41.97
2021-09-14,9.7e-05,0.000479957,0.042893577,0.123620577,-1.507936716,"RK Puram, Delhi",27.45,94.57,6.79,17.98,0.42,44.98
2021-09-15,9.20875e-05,0.0004634097142857,0.029771874,0.124024913,-1.167475104,"RK Puram, Delhi",25.53,56.51,8.13,14.2,0.78,38.87
2021-09-16,8.7175e-05,0.0004468624285714,0.030243557,0.124577279,-1.286860704333333,"RK Puram, Delhi",19.49,48.84,3.99,9.54,0.45,30.83
2021-09-17,8.22625e-05,0.0004303151428571,0.0307152399999999,0.125129645,-1.406246304666667,"RK Puram, Delhi",20.48,67.64,6.64,10.25,0.44,38.6
2021-09-18,7.735e-05,0.0004137678571428,0.031186923,0.125682011,-1.525631905,"RK Puram, Delhi",52.0,84.04,9.88,11.66,0.45,44.1
2021-09-19,7.243749999999999e-05,0.0003972205714285,0.031639718,0.126953125,-1.619402885,"RK Puram, Delhi",27.2,68.27,4.19,10.1,0.4,47.62
2021-09-20,6.7525e-05,0.0003806732857142,0.032071538,0.1278032585,-1.062574178,"RK Puram, Delhi",23.96,71.3,4.31,11.29,0.59,49.3
2021-09-21,6.26125e-05,0.000364126,0.032503358,0.128653392,-0.505745471,"RK Puram, Delhi",18.07,75.3,4.48,10.2,0.32,47.58
2021-09-22,5.77e-05,0.00023139,0.037465129,0.126539886,-0.111374952,"RK Puram, Delhi",16.29,65.95,4.96,9.22,0.32,43.45
2021-09-23,6.38e-05,0.0001770583333333,0.037637589,0.127417094,-0.686996313,"RK Puram, Delhi",18.23,76.8,3.52,10.7,0.33,49.64
2021-09-24,6.99e-05,0.0001227266666666,0.0367706015,0.1268991415,-1.02566366,"RK Puram, Delhi",17.32,70.57,6.1,11.57,0.42,39.01
2021-09-25,7.6e-05,6.839500000000001e-05,0.035903614,0.126381189,-1.364331007,"RK Puram, Delhi",31.33,105.26,6.53,10.53,0.53,47.07
2021-09-26,,,,,,"RK Puram, Delhi",35.72,81.95,3.62,10.08,0.38,53.31
2021-09-27,8.21e-05,1.4063333333333352e-05,0.03485425,0.1233173275,-0.885989219,"RK Puram, Delhi",54.56,108.64,6.14,11.19,0.64,44.54
2021-09-28,8.82e-05,-4.026833333333331e-05,0.033804886,0.120253466,-0.407647431,"RK Puram, Delhi",47.58,105.59,7.21,9.84,0.38,48.01
2021-09-29,8.14e-05,-9.46e-05,0.034228954,0.12649031,-1.466866493,"RK Puram, Delhi",33.04,74.31,3.88,9.58,0.38,48.0
2021-09-30,,,,,,"RK Puram, Delhi",38.43,72.41,17.05,11.0,0.53,49.79
2021-10-01,9.09875e-05,-0.00012865825,0.037709482,0.124573313,-0.639796257,"RK Puram, Delhi",45.86,88.16,35.68,14.07,0.84,44.35
2021-10-02,0.0001005749999999,-0.0001627164999999,0.0353584706666666,0.1244519976666666,-0.6586595376666666,"RK Puram, Delhi",32.02,100.05,29.86,13.24,0.68,51.62
2021-10-03,0.0001101625,-0.00019677475,0.0330074593333333,0.1243306823333333,-0.6775228183333334,"RK Puram, Delhi",29.26,74.96,24.53,11.02,0.47,44.4
2021-10-04,0.00011975,-0.000230833,0.030656448,0.124209367,-0.696386099,"RK Puram, Delhi",31.68,76.03,27.06,9.79,0.8,41.51
2021-10-05,0.00027157,-4.33e-05,0.0346151695,0.124838643,-1.068199015,"RK Puram, Delhi",38.61,95.99,31.03,7.22,0.69,44.72
2021-10-06,0.0002300155,-0.000310788,0.038573891,0.123420842,-0.679644465,"RK Puram, Delhi",49.19,95.55,32.38,7.24,0.47,48.11
2021-10-07,0.000188461,0.002585123,0.0365481826666666,0.122350255,0.578397243,"RK Puram, Delhi",65.31,136.85,38.88,8.32,0.74,39.75
2021-10-08,0.0001469065,0.0011577179999999,0.0345224743333333,0.121925893,0.398673907,"RK Puram, Delhi",46.32,176.16,44.38,11.68,1.1,49.4
2021-10-09,0.000105352,-0.000269687,0.032496766,0.121501531,0.218950571,"RK Puram, Delhi",36.42,182.58,45.41,11.27,1.43,53.91
2021-10-10,0.000116094,-0.000773862,0.0330564594,0.12108811,-0.249836895,"RK Puram, Delhi",35.19,165.62,35.96,7.61,1.29,51.46
2021-10-11,0.00015395,0.000232361,0.0336161528,0.1207413595,0.22053695,"RK Puram, Delhi",31.18,152.88,40.72,9.93,1.54,50.35
2021-10-12,0.000191806,0.001238584,0.0341758462,0.120394609,0.690910795,"RK Puram, Delhi",32.26,165.83,46.58,6.96,0.73,43.83
2021-10-13,0.000162365,0.0007860185,0.0347355396,0.1214730625,0.4190162464999999,"RK Puram, Delhi",36.14,174.0,40.13,4.75,0.34,50.06
2021-10-14,0.000132924,0.000333453,0.035295233,0.122551516,0.147121698,"RK Puram, Delhi",66.32,179.49,61.09,6.74,0.92,56.31
2021-10-15,0.000182323,0.000539162,0.040395723,0.120643494,-0.432989658,"RK Puram, Delhi",84.06,211.84,57.07,9.45,0.66,26.01
2021-10-16,0.000831809,-0.000725662,0.062465187,0.118994139,0.536353588,"RK Puram, Delhi",71.22,279.15,74.26,12.72,0.86,26.51
2021-10-17,0.0005827726666666,-0.0003464756666666,0.054570152,0.118068933,-1.152831554,"RK Puram, Delhi",45.47,168.65,46.73,3.9,0.41,27.46
2021-10-18,0.0003337363333333,3.271066666666667e-05,0.046675117,0.11718933,-0.6970119835,"RK Puram, Delhi",12.43,33.94,29.49,3.65,0.28,23.73
2021-10-19,8.47e-05,0.000411897,0.038780082,0.116309727,-0.241192413,"RK Puram, Delhi",25.06,86.97,37.02,5.71,0.4,39.14
2021-10-20,0.000147475,-0.000834804,0.035571972,0.110544316,-0.42378369,"RK Puram, Delhi",39.09,175.14,50.79,7.77,0.66,30.11
2021-10-21,0.000111459,0.000701784,0.032363862,0.113646761,0.158317015,"RK Puram, Delhi",42.95,177.58,52.86,8.32,0.46,31.25
2021-10-22,0.0002370265,0.000673458,0.034945581,0.1144356305,0.3749611065,"RK Puram, Delhi",45.09,133.08,41.33,9.75,0.72,40.14
2021-10-23,0.000362594,0.000645132,0.0375273,0.1152245,0.591605198,"RK Puram, Delhi",28.03,132.47,38.97,6.34,0.58,33.39
2021-10-24,0.0002322434999999,7.2371e-05,0.0366136355,0.12223877,-0.229743496,"RK Puram, Delhi",23.4,118.93,35.67,6.97,0.42,38.99
2021-10-25,0.000101893,-0.00050039,0.035699971,0.11960637,-0.450274568,"RK Puram, Delhi",25.77,91.04,44.37,8.67,0.5,29.94
2021-10-26,0.000145915,0.000404482,0.034311965,0.122962363,-0.403635323,"RK Puram, Delhi",62.38,146.48,39.74,10.99,0.69,23.82
2021-10-27,0.000246359,-1.37e-05,0.0380521845,0.123925082,0.69225508,"RK Puram, Delhi",78.27,202.11,60.4,7.04,0.55,22.44
2021-10-28,0.000205209,-0.000531139,0.041792404,0.121851623,1.07491827,"RK Puram, Delhi",50.82,214.68,56.07,10.55,0.64,23.63
2021-10-29,0.000196034,-0.000245346,0.048904903,0.118849643,0.626121581,"RK Puram, Delhi",41.98,224.68,66.38,11.84,0.79,20.25
2021-10-30,0.000220082,-0.000391403,0.0534367366,0.120861046,0.5687025784999999,"RK Puram, Delhi",35.98,199.26,66.15,7.0,0.54,20.19
2021-10-31,,,,,,"RK Puram, Delhi",54.85,247.72,54.56,14.77,0.77,26.91
2021-11-01,0.00024413,-0.00053746,0.0579685702,0.122872449,0.511283576,"RK Puram, Delhi",145.32,234.95,60.31,15.23,1.15,19.71
2021-11-02,0.00019074,0.001020029,0.0625004038,0.127213975,1.310095414,"RK Puram, Delhi",136.04,200.67,55.25,18.05,0.74,26.48
2021-11-03,0.0001651605,0.00074649675,0.0670322374,0.125516857,1.327064387,"RK Puram, Delhi",96.5,201.04,57.88,14.27,1.66,41.51
2021-11-04,0.000139581,0.0004729645,0.071564071,0.123819739,1.34403336,"RK Puram, Delhi",206.02,352.52,55.64,29.3,0.89,42.3
2021-11-05,0.0001020405,0.00019943225,0.063756682,0.121694325,0.871644955,"RK Puram, Delhi",349.05,437.75,52.39,45.03,0.95,35.07
2021-11-06,6.45e-05,-7.41e-05,0.055949293,0.121405817,1.729537481,"RK Puram, Delhi",103.73,353.21,72.5,25.21,0.76,48.62
2021-11-07,9.589933333333332e-05,-0.000196331,0.0546207025,0.121042876,1.58246926,"RK Puram, Delhi",131.33,304.16,63.58,19.74,0.72,51.3
2021-11-08,0.0001272986666666,-0.000318562,0.053292112,0.120679935,1.435401039,"RK Puram, Delhi",206.62,339.73,80.19,15.63,0.74,48.46
2021-11-09,0.000158698,-0.000440793,0.0519635215,0.121203162,0.686175525,"RK Puram, Delhi",211.07,368.27,76.51,19.81,0.95,42.34
2021-11-10,0.000149113,0.000146152,0.050634931,0.118770698,0.196652124,"RK Puram, Delhi",210.28,345.03,82.49,18.01,0.91,34.33
2021-11-11,0.000154908,0.000180836,0.083328731,0.11872938,3.555125398,"RK Puram, Delhi",260.04,405.86,84.43,12.8,1.05,16.4
2021-11-12,0.000160703,0.00021552,0.061327528,0.116756529,2.352203369,"RK Puram, Delhi",192.84,522.26,80.3,11.04,1.16,36.85
2021-11-13,0.000166498,-6.31e-05,0.049271797,0.119766321,1.690966647,"RK Puram, Delhi",130.57,375.77,78.72,9.95,0.92,37.8
2021-11-14,0.000293942,0.000615938,0.0491044329999999,0.118888408,1.119506478,"RK Puram, Delhi",135.64,271.43,73.56,13.86,1.45,43.28
2021-11-15,0.000255415,0.0001708449999999,0.048937069,0.121208582,0.5523838615,"RK Puram, Delhi",168.26,301.21,87.76,16.08,0.94,36.6
2021-11-16,0.000216888,-0.000274248,0.048769705,0.123528756,-0.014738755,"RK Puram, Delhi",230.4,346.68,80.6,18.25,0.87,45.42
2021-11-17,0.000552909,0.001399763,0.05526378,0.120762396,0.560744621,"RK Puram, Delhi",228.6,310.9,81.56,12.98,1.21,40.06
2021-11-18,0.000790146,0.00081246,0.051410243,0.116927125,1.257232428,"RK Puram, Delhi",230.93,293.83,85.99,10.68,1.45,40.1
2021-11-19,0.000567533,0.000854866,0.046486739,0.1167322073333333,0.6793308463333333,"RK Puram, Delhi",246.3,306.65,84.06,18.73,1.19,36.03
2021-11-20,0.00034492,0.000897272,0.041563235,0.1165372896666666,0.1014292646666665,"RK Puram, Delhi",246.93,321.76,85.49,17.23,0.92,31.25
2021-11-21,0.000122307,0.000939678,0.036639731,0.116342372,-0.476472317,"RK Puram, Delhi",210.29,270.62,72.26,9.42,0.505,51.96
2021-11-22,0.000115607,-0.000439605,0.036809525,0.114211492,-0.141644329,"RK Puram, Delhi",157.54,257.61,63.93,13.33,0.09,51.71
2021-11-23,0.00025799,0.000140243,0.0423959135,0.1146693535,0.6008866985,"RK Puram, Delhi",177.59,268.66,59.13,14.62,0.48,49.8
2021-11-24,0.000400373,0.000720091,0.047982302,0.115127215,1.343417726,"RK Puram, Delhi",227.95,305.23,73.69,12.73,1.795,34.98
2021-11-25,0.000130207,-8.18e-05,0.048920397,0.116714865,0.655661762,"RK Puram, Delhi",268.76,308.55,69.07,10.48,3.11,44.75
2021-11-26,0.000535645,-0.000951407,0.063888658,0.115763515,0.146540672,"RK Puram, Delhi",281.50666666666666,310.20500000000004,101.47,30.83,2.6,53.04
2021-11-27,0.0003479464999999,-0.0005730565,0.058653702,0.1162622405,0.4903030815,"RK Puram, Delhi",294.25333333333333,311.86,57.41,13.65,1.28,44.26
2021-11-28,0.000160248,-0.000194706,0.053418746,0.116760966,0.834065491,"RK Puram, Delhi",307.0,313.515,52.16,16.54,1.44,50.43
2021-11-29,0.000136283,0.000164514,0.045463229,0.116896898,1.075315595,"RK Puram, Delhi",247.5,315.17,70.99,17.78,0.78,56.36
2021-11-30,,,,,,"RK Puram, Delhi",203.02,290.28,64.85,13.42,0.67,51.67
2021-12-01,0.000178984,0.0002464099999999,0.0435504283333333,0.1159986185,-0.1873335835,"RK Puram, Delhi",256.5,360.06,88.07,13.41,0.96,22.65
2021-12-02,0.000221685,0.000328306,0.0416376276666666,0.115100339,-1.449982762,"RK Puram, Delhi",306.05,383.42,61.93,10.77,0.32,20.7
2021-12-03,0.000264386,0.000410202,0.039724827,0.117944971,-1.348472714,"RK Puram, Delhi",219.07,277.14,55.07,11.48,0.78,31.4
2021-12-04,0.000307087,0.000492098,0.0390629954999999,0.121789314,0.615815639,"RK Puram, Delhi",200.14,254.52,51.97,22.03,1.7,42.6
2021-12-05,0.0002108345,0.000269149,0.038401164,0.1223197585,0.2798890065,"RK Puram, Delhi",189.93,247.08,61.26,28.38,1.69,33.4
2021-12-06,0.000114582,4.62e-05,0.0377393325,0.122850203,-0.056037626,"RK Puram, Delhi",188.96,245.73,55.26,21.98,1.85,41.48
2021-12-07,0.000121103,-0.000792404,0.037077501,0.120965324,-0.55212003,"RK Puram, Delhi",129.47,180.35,50.49,15.87,0.77,37.51
2021-12-08,0.000129703,-0.000178012,0.040723879,0.124264708,-0.475535295,"RK Puram, Delhi",123.92,180.59,59.0,21.45,0.92,44.51
2021-12-09,0.000285602,-0.000301482,0.049663238,0.121230848,0.518395801,"RK Puram, Delhi",172.82,239.48,72.24,24.24,0.97,40.44
2021-12-10,0.000199078,8.966233333333333e-05,0.042426933,0.12062189,1.185296893,"RK Puram, Delhi",158.64,223.57,67.33,20.8,0.52,41.35
2021-12-11,0.0001959005,0.0004808066666666,0.0399531,0.120765645,0.441013336,"RK Puram, Delhi",131.64,193.79,59.2,21.21,1.16,44.93
2021-12-12,0.000192723,0.000871951,0.037479267,0.1209094,-0.303270221,"RK Puram, Delhi",169.24,231.8,62.24,21.78,1.91,41.66
2021-12-13,0.000187778,0.000729164,0.039013524,0.1204206995,-0.1749945295,"RK Puram, Delhi",228.7,287.02,48.85,18.04,2.1,39.53
2021-12-14,0.000182833,0.000586377,0.040547781,0.119931999,-0.046718838,"RK Puram, Delhi",270.49,338.26,54.96,17.24,1.91,34.8
2021-12-15,0.000201922,0.00051921575,0.042082038,0.127742812,1.087227702,"RK Puram, Delhi",225.47,293.11,55.94,17.25,1.98,41.67
2021-12-16,0.0001707266666666,0.0004520544999999,0.047216319,0.128734753,0.532681942,"RK Puram, Delhi",236.67,315.31,68.66,19.11,1.94,26.56
2021-12-17,0.0001395313333333,0.00038489325,0.0450208705,0.125217733,-0.033087778,"RK Puram, Delhi",165.57,228.22,50.73,14.78,1.21,49.08
